"ID","Campaña","PROMEDIO_SEMANAL_ENTREGA_CPV","PROMEDIO_SEMANAL_TOTAL_SOLICITUDES"
"TAMAULIPAS-DTO-7","CAI_2017_2018",1192.45,1440.45
"TAMAULIPAS-DTO-7","CAI_2018",1369.21,1411.5
"TAMAULIPAS-DTO-7","CAI_2019",1023.79,1148.71
"TAMAULIPAS-DTO-7","CAI_2020_2021",994,1129.7
"TAMAULIPAS-DTO-7","CAP_2018",566.71,785
"TAMAULIPAS-DTO-7","CAP_2018_2019",1357.63,1376.16
"TAMAULIPAS-DTO-7","CAP_2019_2020",1163.1,1098.85
"TAMAULIPAS-DTO-7","Proceso Electoral Federal",926.89,477
"TAMAULIPAS-DTO-8","CAI_2017_2018",798.55,929
"TAMAULIPAS-DTO-8","CAI_2018",947.43,1000.79
"TAMAULIPAS-DTO-8","CAI_2019",726.5,682.86
"TAMAULIPAS-DTO-8","CAI_2020_2021",933.61,1040.87
"TAMAULIPAS-DTO-8","CAP_2018",348,530
"TAMAULIPAS-DTO-8","CAP_2018_2019",984.87,1023.39
"TAMAULIPAS-DTO-8","CAP_2019_2020",737.25,741.15
"TAMAULIPAS-DTO-8","Proceso Electoral Federal",626.19,306.59
"TAMAULIPAS-DTO-9","CAI_2017_2018",654.23,793.5
"TAMAULIPAS-DTO-9","CAI_2018",842.5,859.86
"TAMAULIPAS-DTO-9","CAI_2019",745.86,825.43
"TAMAULIPAS-DTO-9","CAI_2020_2021",716.13,802.13
"TAMAULIPAS-DTO-9","CAP_2018",302.29,488.71
"TAMAULIPAS-DTO-9","CAP_2018_2019",857.11,881.61
"TAMAULIPAS-DTO-9","CAP_2019_2020",809.2,783.8
"TAMAULIPAS-DTO-9","Proceso Electoral Federal",476.52,178.81
"TLAXCALA-DTO-1","CAI_2017_2018",1074.73,1230.41
"TLAXCALA-DTO-1","CAI_2018",1108.86,1096
"TLAXCALA-DTO-1","CAI_2019",967.93,1051.57
"TLAXCALA-DTO-1","CAI_2020_2021",1068.65,1308.04
"TLAXCALA-DTO-1","CAP_2018",405.71,683.29
"TLAXCALA-DTO-1","CAP_2018_2019",1369.76,1391.26
"TLAXCALA-DTO-1","CAP_2019_2020",1046.75,983.5
"TLAXCALA-DTO-1","Proceso Electoral Federal",908.74,454.85
"TLAXCALA-DTO-2","CAI_2017_2018",1270.27,1537.09
"TLAXCALA-DTO-2","CAI_2018",1166.71,1156.14
"TLAXCALA-DTO-2","CAI_2019",1032.43,1137.14
"TLAXCALA-DTO-2","CAI_2020_2021",1148.7,1337.17
"TLAXCALA-DTO-2","CAP_2018",584.43,787.29
"TLAXCALA-DTO-2","CAP_2018_2019",1572.58,1602.89
"TLAXCALA-DTO-2","CAP_2019_2020",1181.6,1123.55
"TLAXCALA-DTO-2","Proceso Electoral Federal",1064.44,587.74
"TLAXCALA-DTO-3","CAI_2017_2018",704.05,843.05
"TLAXCALA-DTO-3","CAI_2018",722.43,724.14
"TLAXCALA-DTO-3","CAI_2019",636.43,689.29
"TLAXCALA-DTO-3","CAI_2020_2021",645,760.48
"TLAXCALA-DTO-3","CAP_2018",278.57,451.14
"TLAXCALA-DTO-3","CAP_2018_2019",946.95,958.05
"TLAXCALA-DTO-3","CAP_2019_2020",682.55,696.6
"TLAXCALA-DTO-3","Proceso Electoral Federal",651.11,331.74
"VERACRUZ-DTO-1","CAI_2017_2018",531.91,646.55
"VERACRUZ-DTO-1","CAI_2018",840.07,866.57
"VERACRUZ-DTO-1","CAI_2019",426.07,491.29
"VERACRUZ-DTO-1","CAI_2020_2021",639.96,733.74
"VERACRUZ-DTO-1","CAP_2018",89,256.57
"VERACRUZ-DTO-1","CAP_2018_2019",849.26,849.05
"VERACRUZ-DTO-1","CAP_2019_2020",540.95,521.5
"VERACRUZ-DTO-1","Proceso Electoral Federal",402.15,141.19
"VERACRUZ-DTO-10","CAI_2017_2018",1111.18,1300
"VERACRUZ-DTO-10","CAI_2018",1167,1178.43
"VERACRUZ-DTO-10","CAI_2019",786.36,854.86
"VERACRUZ-DTO-10","CAI_2020_2021",1144.83,1303.04
"VERACRUZ-DTO-10","CAP_2018",552.14,736
"VERACRUZ-DTO-10","CAP_2018_2019",1377.45,1388.5
"VERACRUZ-DTO-10","CAP_2019_2020",943.55,941.95
"VERACRUZ-DTO-10","Proceso Electoral Federal",891.33,473.85
"VERACRUZ-DTO-11","CAI_2017_2018",986.73,1085.68
"VERACRUZ-DTO-11","CAI_2018",1020.14,1022.86
"VERACRUZ-DTO-11","CAI_2019",715.36,808.07
"VERACRUZ-DTO-11","CAI_2020_2021",831.7,1043.87
"VERACRUZ-DTO-11","CAP_2018",434.43,614.71
"VERACRUZ-DTO-11","CAP_2018_2019",1203.11,1214.97
"VERACRUZ-DTO-11","CAP_2019_2020",845.5,837.55
"VERACRUZ-DTO-11","Proceso Electoral Federal",802.37,423.59
"VERACRUZ-DTO-12","CAI_2017_2018",1597.14,1837.5
"VERACRUZ-DTO-12","CAI_2018",1623.07,1663.86
"VERACRUZ-DTO-12","CAI_2019",1103.64,1277.21
"VERACRUZ-DTO-12","CAI_2020_2021",1367.3,1509.43
"VERACRUZ-DTO-12","CAP_2018",612.71,888.43
"VERACRUZ-DTO-12","CAP_2018_2019",2024.89,2023.05
"VERACRUZ-DTO-12","CAP_2019_2020",1308.3,1267.35
"VERACRUZ-DTO-12","Proceso Electoral Federal",1168.26,666.59
"VERACRUZ-DTO-13","CAI_2017_2018",861.55,1053.27
"VERACRUZ-DTO-13","CAI_2018",1101.57,1107.07
"VERACRUZ-DTO-13","CAI_2019",777.86,847.43
"VERACRUZ-DTO-13","CAI_2020_2021",1107.48,1272.91
"VERACRUZ-DTO-13","CAP_2018",222.57,499
"VERACRUZ-DTO-13","CAP_2018_2019",1331.11,1343.18
"VERACRUZ-DTO-13","CAP_2019_2020",867.8,851.05
"VERACRUZ-DTO-13","Proceso Electoral Federal",671.44,241.96
"VERACRUZ-DTO-14","CAI_2017_2018",938.73,1094.64
"VERACRUZ-DTO-14","CAI_2018",950.79,972.93
"VERACRUZ-DTO-14","CAI_2019",629.14,705.57
"VERACRUZ-DTO-14","CAI_2020_2021",775.65,927.96
"VERACRUZ-DTO-14","CAP_2018",222.86,444.29
"VERACRUZ-DTO-14","CAP_2018_2019",1226.26,1226.5
"VERACRUZ-DTO-14","CAP_2019_2020",702.9,681.85
"VERACRUZ-DTO-14","Proceso Electoral Federal",646.26,263.89
"VERACRUZ-DTO-15","CAI_2017_2018",944.73,1058.55
"VERACRUZ-DTO-15","CAI_2018",1194.43,1225.79
"VERACRUZ-DTO-15","CAI_2019",876.07,1019.21
"VERACRUZ-DTO-15","CAI_2020_2021",1194.43,1278.52
"VERACRUZ-DTO-15","CAP_2018",431,663.57
"VERACRUZ-DTO-15","CAP_2018_2019",1488.11,1498.26
"VERACRUZ-DTO-15","CAP_2019_2020",989.8,973.85
"VERACRUZ-DTO-15","Proceso Electoral Federal",768.85,431.74
"VERACRUZ-DTO-16","CAI_2017_2018",1036.5,1214.59
"VERACRUZ-DTO-16","CAI_2018",1137.43,1156.79
"VERACRUZ-DTO-16","CAI_2019",815.36,939.43
"VERACRUZ-DTO-16","CAI_2020_2021",1253.22,1294.43
"VERACRUZ-DTO-16","CAP_2018",397.43,628.29
"VERACRUZ-DTO-16","CAP_2018_2019",1518.82,1529.84
"VERACRUZ-DTO-16","CAP_2019_2020",1057.15,1042
"VERACRUZ-DTO-16","Proceso Electoral Federal",714.48,370
"VERACRUZ-DTO-17","CAI_2017_2018",705.14,807.5
"VERACRUZ-DTO-17","CAI_2018",950.93,960.64
"VERACRUZ-DTO-17","CAI_2019",781.36,810.29
"VERACRUZ-DTO-17","CAI_2020_2021",1210.17,1357.39
"VERACRUZ-DTO-17","CAP_2018",186.14,484
"VERACRUZ-DTO-17","CAP_2018_2019",1234.55,1259.68
"VERACRUZ-DTO-17","CAP_2019_2020",816.45,817.35
"VERACRUZ-DTO-17","Proceso Electoral Federal",640.7,291.78
"VERACRUZ-DTO-18","CAI_2017_2018",724,820.45
"VERACRUZ-DTO-18","CAI_2018",772.36,757.21
"VERACRUZ-DTO-18","CAI_2019",535.29,573.29
"VERACRUZ-DTO-18","CAI_2020_2021",692.87,849.35
"VERACRUZ-DTO-18","CAP_2018",75.86,301.71
"VERACRUZ-DTO-18","CAP_2018_2019",828.61,846.24
"VERACRUZ-DTO-18","CAP_2019_2020",522.4,502.85
"VERACRUZ-DTO-18","Proceso Electoral Federal",461.07,124.26
"VERACRUZ-DTO-19","CAI_2017_2018",835.09,970.95
"VERACRUZ-DTO-19","CAI_2018",872.57,892.14
"VERACRUZ-DTO-19","CAI_2019",636.79,742.79
"VERACRUZ-DTO-19","CAI_2020_2021",902.26,1010.35
"VERACRUZ-DTO-19","CAP_2018",219,436.71
"VERACRUZ-DTO-19","CAP_2018_2019",1132.84,1133.18
"VERACRUZ-DTO-19","CAP_2019_2020",764.45,765.6
"VERACRUZ-DTO-19","Proceso Electoral Federal",545.85,194.52
"VERACRUZ-DTO-2","CAI_2017_2018",822.23,934.59
"VERACRUZ-DTO-2","CAI_2018",976.43,1025.29
"VERACRUZ-DTO-2","CAI_2019",485.57,528.57
"VERACRUZ-DTO-2","CAI_2020_2021",764.17,922.43
"VERACRUZ-DTO-2","CAP_2018",90.29,302.57
"VERACRUZ-DTO-2","CAP_2018_2019",951.58,945.11
"VERACRUZ-DTO-2","CAP_2019_2020",558.45,549.1
"VERACRUZ-DTO-2","Proceso Electoral Federal",497.93,136.81
"VERACRUZ-DTO-20","CAI_2017_2018",939.68,1090.86
"VERACRUZ-DTO-20","CAI_2018",919.57,940.21
"VERACRUZ-DTO-20","CAI_2019",748.93,820.5
"VERACRUZ-DTO-20","CAI_2020_2021",829.91,904
"VERACRUZ-DTO-20","CAP_2018",208.71,429
"VERACRUZ-DTO-20","CAP_2018_2019",1247.16,1258.42
"VERACRUZ-DTO-20","CAP_2019_2020",827.8,830.45
"VERACRUZ-DTO-20","Proceso Electoral Federal",594.78,268.74
"VERACRUZ-DTO-3","CAI_2017_2018",847.09,959.86
"VERACRUZ-DTO-3","CAI_2018",1186.79,1199.07
"VERACRUZ-DTO-3","CAI_2019",603.43,665.71
"VERACRUZ-DTO-3","CAI_2020_2021",895.83,959.87
"VERACRUZ-DTO-3","CAP_2018",299.14,551.43
"VERACRUZ-DTO-3","CAP_2018_2019",1221.71,1221.87
"VERACRUZ-DTO-3","CAP_2019_2020",712.8,721.6
"VERACRUZ-DTO-3","Proceso Electoral Federal",525.44,240.22
"VERACRUZ-DTO-4","CAI_2017_2018",684.77,794.82
"VERACRUZ-DTO-4","CAI_2018",675.29,685.29
"VERACRUZ-DTO-4","CAI_2019",510.14,594.64
"VERACRUZ-DTO-4","CAI_2020_2021",717.7,795.87
"VERACRUZ-DTO-4","CAP_2018",293.29,416.57
"VERACRUZ-DTO-4","CAP_2018_2019",882.29,885.03
"VERACRUZ-DTO-4","CAP_2019_2020",607.75,597.8
"VERACRUZ-DTO-4","Proceso Electoral Federal",550.96,306.41
"VERACRUZ-DTO-5","CAI_2017_2018",824.23,947
"VERACRUZ-DTO-5","CAI_2018",802.93,841.29
"VERACRUZ-DTO-5","CAI_2019",625.71,701.64
"VERACRUZ-DTO-5","CAI_2020_2021",1050.17,1167.48
"VERACRUZ-DTO-5","CAP_2018",315.43,491.86
"VERACRUZ-DTO-5","CAP_2018_2019",1067.58,1067.34
"VERACRUZ-DTO-5","CAP_2019_2020",660.35,654.55
"VERACRUZ-DTO-5","Proceso Electoral Federal",618.41,310.26
"VERACRUZ-DTO-6","CAI_2017_2018",641.91,757.82
"VERACRUZ-DTO-6","CAI_2018",788.36,839.93
"VERACRUZ-DTO-6","CAI_2019",619.86,710
"VERACRUZ-DTO-6","CAI_2020_2021",756.74,889.3
"VERACRUZ-DTO-6","CAP_2018",160.57,336.14
"VERACRUZ-DTO-6","CAP_2018_2019",990,989.95
"VERACRUZ-DTO-6","CAP_2019_2020",704.1,696.8
"VERACRUZ-DTO-6","Proceso Electoral Federal",511.81,188.74
"VERACRUZ-DTO-7","CAI_2017_2018",954.59,1104.18
"VERACRUZ-DTO-7","CAI_2018",960.64,930.79
"VERACRUZ-DTO-7","CAI_2019",664.57,769.64
"VERACRUZ-DTO-7","CAI_2020_2021",731.22,888.04
"VERACRUZ-DTO-7","CAP_2018",225.29,482.43
"VERACRUZ-DTO-7","CAP_2018_2019",1114.42,1127.68
"VERACRUZ-DTO-7","CAP_2019_2020",736.9,739.3
"VERACRUZ-DTO-7","Proceso Electoral Federal",623.52,226.93
"VERACRUZ-DTO-8","CAI_2017_2018",962.32,1154.86
"VERACRUZ-DTO-8","CAI_2018",1164.86,1208.29
"VERACRUZ-DTO-8","CAI_2019",920.86,1029.07
"VERACRUZ-DTO-8","CAI_2020_2021",1096.61,1229.91
"VERACRUZ-DTO-8","CAP_2018",280.29,573.71
"VERACRUZ-DTO-8","CAP_2018_2019",1516.58,1534.26
"VERACRUZ-DTO-8","CAP_2019_2020",1047.6,1062.05
"VERACRUZ-DTO-8","Proceso Electoral Federal",786.67,311.15
"VERACRUZ-DTO-9","CAI_2017_2018",818.59,912.64
"VERACRUZ-DTO-9","CAI_2018",935.86,928.64
"VERACRUZ-DTO-9","CAI_2019",674.29,738
"VERACRUZ-DTO-9","CAI_2020_2021",980.61,1137
"VERACRUZ-DTO-9","CAP_2018",264.43,497
"VERACRUZ-DTO-9","CAP_2018_2019",1126.21,1139.71
"VERACRUZ-DTO-9","CAP_2019_2020",721.1,721.8
"VERACRUZ-DTO-9","Proceso Electoral Federal",613.3,257.19
"YUCATAN-DTO-1","CAI_2017_2018",784.64,976.5
"YUCATAN-DTO-1","CAI_2018",789.93,857.36
"YUCATAN-DTO-1","CAI_2019",716,773.07
"YUCATAN-DTO-1","CAI_2020_2021",798.61,923.26
"YUCATAN-DTO-1","CAP_2018",187.14,416
"YUCATAN-DTO-1","CAP_2018_2019",994.32,1009.11
"YUCATAN-DTO-1","CAP_2019_2020",716.75,695.9
"YUCATAN-DTO-1","Proceso Electoral Federal",634.63,264.11
"YUCATAN-DTO-2","CAI_2017_2018",453.59,644.95
"YUCATAN-DTO-2","CAI_2018",565.43,716.21
"YUCATAN-DTO-2","CAI_2019",437,424.07
"YUCATAN-DTO-2","CAI_2020_2021",461.7,566.61
"YUCATAN-DTO-2","CAP_2018",78.71,249.71
"YUCATAN-DTO-2","CAP_2018_2019",726.79,697.58
"YUCATAN-DTO-2","CAP_2019_2020",404.1,418
"YUCATAN-DTO-2","Proceso Electoral Federal",461.37,126
"YUCATAN-DTO-3","CAI_2017_2018",2112.41,2578.77
"YUCATAN-DTO-3","CAI_2018",2527.29,2616.14
"YUCATAN-DTO-3","CAI_2019",2043.86,2336.64
"YUCATAN-DTO-3","CAI_2020_2021",1836.04,2157.26
"YUCATAN-DTO-3","CAP_2018",1142.14,1472.14
"YUCATAN-DTO-3","CAP_2018_2019",3116.34,3152.58
"YUCATAN-DTO-3","CAP_2019_2020",2334.8,2188.95
"YUCATAN-DTO-3","Proceso Electoral Federal",1830.93,1044.48
"YUCATAN-DTO-4","CAI_2017_2018",755.23,899.95
"YUCATAN-DTO-4","CAI_2018",826,870.14
"YUCATAN-DTO-4","CAI_2019",708.93,787.36
"YUCATAN-DTO-4","CAI_2020_2021",667.39,761.91
"YUCATAN-DTO-4","CAP_2018",335.86,448.86
"YUCATAN-DTO-4","CAP_2018_2019",1051.89,1063.29
"YUCATAN-DTO-4","CAP_2019_2020",786.35,748.95
"YUCATAN-DTO-4","Proceso Electoral Federal",667.15,398
"YUCATAN-DTO-5","CAI_2017_2018",595.09,764.09
"YUCATAN-DTO-5","CAI_2018",756.07,853.21
"YUCATAN-DTO-5","CAI_2019",580.21,606.93
"YUCATAN-DTO-5","CAI_2020_2021",572.96,744.87
"YUCATAN-DTO-5","CAP_2018",122.29,399.71
"YUCATAN-DTO-5","CAP_2018_2019",976.08,952.82
"YUCATAN-DTO-5","CAP_2019_2020",605.25,602.9
"YUCATAN-DTO-5","Proceso Electoral Federal",588.89,186.22
"ZACATECAS-DTO-1","CAI_2017_2018",752.45,871.05
"ZACATECAS-DTO-1","CAI_2018",947.79,970.43
"ZACATECAS-DTO-1","CAI_2019",666.5,709.79
"ZACATECAS-DTO-1","CAI_2020_2021",829.48,953.48
"ZACATECAS-DTO-1","CAP_2018",235.29,486
"ZACATECAS-DTO-1","CAP_2018_2019",1029.92,1036.95
"ZACATECAS-DTO-1","CAP_2019_2020",656.6,662.65
"ZACATECAS-DTO-1","Proceso Electoral Federal",519.81,205.52
"ZACATECAS-DTO-2","CAI_2017_2018",781.36,886.32
"ZACATECAS-DTO-2","CAI_2018",1173.14,1215.93
"ZACATECAS-DTO-2","CAI_2019",643.93,704.86
"ZACATECAS-DTO-2","CAI_2020_2021",885.52,1013.48
"ZACATECAS-DTO-2","CAP_2018",185,531.43
"ZACATECAS-DTO-2","CAP_2018_2019",1161.68,1160.74
"ZACATECAS-DTO-2","CAP_2019_2020",659.1,668.6
"ZACATECAS-DTO-2","Proceso Electoral Federal",488,144.11
"ZACATECAS-DTO-3","CAI_2017_2018",827.41,1012.27
"ZACATECAS-DTO-3","CAI_2018",946.07,1033
"ZACATECAS-DTO-3","CAI_2019",735.71,831.36
"ZACATECAS-DTO-3","CAI_2020_2021",1049.96,1182.26
"ZACATECAS-DTO-3","CAP_2018",298.71,528.86
"ZACATECAS-DTO-3","CAP_2018_2019",1247.87,1240.13
"ZACATECAS-DTO-3","CAP_2019_2020",823.8,827.3
"ZACATECAS-DTO-3","Proceso Electoral Federal",706.04,283.67
"ZACATECAS-DTO-4","CAI_2017_2018",1004.18,1177.86
"ZACATECAS-DTO-4","CAI_2018",1165.57,1229.57
"ZACATECAS-DTO-4","CAI_2019",798.14,888.36
"ZACATECAS-DTO-4","CAI_2020_2021",1028.26,1182.78
"ZACATECAS-DTO-4","CAP_2018",300.86,616.57
"ZACATECAS-DTO-4","CAP_2018_2019",1272.66,1271.95
"ZACATECAS-DTO-4","CAP_2019_2020",836,830.8
"ZACATECAS-DTO-4","Proceso Electoral Federal",739.11,300.44
